id,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
17309615,66454477,Réjeane,Charlottenburg-Wilm.,Halensee,52.496632,13.302628,Private room,20.000000,1,1,1,0
17345830,27966837,Emma,Mitte,Moabit Ost,52.532276,13.349535,Private room,20.000000,6,0,2,0
17357571,117267021,Niklas,Lichtenberg,Neu Lichtenberg,52.503780,13.476110,Private room,20.000000,3,8,1,0
17401506,15658062,Fabian,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.486320,13.374174,Private room,20.000000,2,11,2,0
17492648,118519856,Valerie,Neukölln,Reuterstraße,52.486828,13.428482,Private room,20.000000,3,1,1,0
17497627,8581519,Victor & Kristina & Emilia,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.516937,13.474002,Private room,20.000000,3,12,1,12
17623012,7872431,Ole,Pankow,Prenzlauer Berg Nord,52.546883,13.431123,Private room,20.000000,7,1,1,0
17630708,119899563,Beata,Neukölln,Rixdorf,52.472664,13.443906,Private room,20.000000,2,2,1,0
17708380,8359919,Oğuz,Charlottenburg-Wilm.,Westend,52.517521,13.281183,Private room,20.000000,10,2,1,0
17943884,25805472,Valentina,Lichtenberg,Alt-Hohenschönhausen Süd,52.534771,13.486232,Private room,20.000000,6,0,1,0
17999044,123704592,Ann-Cathrin,Mitte,Wedding Zentrum,52.550224,13.363439,Private room,20.000000,3,1,1,0
18045340,50747891,Henrike,Mitte,Wedding Zentrum,52.554390,13.361525,Private room,20.000000,1,5,1,0
18108720,9808321,Stefanie,Mitte,Alexanderplatz,52.528370,13.397926,Private room,20.000000,1,38,1,0
18159272,85799300,Julius,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.499985,13.435112,Private room,20.000000,5,2,1,0
18411646,127354227,Jana,Charlottenburg-Wilm.,Schloß Charlottenburg,52.513401,13.293612,Shared room,20.000000,1,2,2,0
18532332,128210044,Naoya,Mitte,Parkviertel,52.554893,13.346762,Private room,20.000000,1,0,1,0
18748209,125681808,Ayrton,Mitte,Moabit Ost,52.517757,13.337098,Private room,20.000000,1,1,1,0
18842640,131236251,Andre,Pankow,Prenzlauer Berg Süd,52.543682,13.427407,Private room,20.000000,1,23,1,9
18938387,119270089,Philipp,Neukölln,Neuköllner Mitte/Zentrum,52.469139,13.433478,Private room,20.000000,7,0,1,0
18987302,21764736,Lukas,Mitte,Brunnenstr. Nord,52.550751,13.382771,Private room,20.000000,5,8,1,12
19263887,44677005,Surlulu,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.509659,13.447344,Private room,20.000000,3,9,1,0
19422553,5204464,Jo,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.521942,13.454535,Private room,20.000000,8,6,1,98
19562189,20810451,Jeremy,Lichtenberg,Neu-Hohenschönhausen Nord,52.568935,13.512155,Private room,20.000000,2,4,1,13
19684526,33307380,Alberto,Mitte,Moabit Ost,52.534805,13.356671,Private room,20.000000,3,5,1,0
19698175,12481236,Nasim,Neukölln,Köllnische Heide,52.472466,13.465394,Private room,20.000000,3,3,1,0
19740411,37291923,Tim,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.519638,13.442210,Private room,20.000000,3,1,1,0
19763321,131410199,Kara,Mitte,Parkviertel,52.550892,13.346313,Private room,20.000000,2,2,1,0
19820475,50813519,Denise,Pankow,Prenzlauer Berg Ost,52.537109,13.435871,Private room,20.000000,1,21,1,18
19881355,76818245,Clara,Tempelhof - Schöneberg,Schöneberg-Nord,52.500488,13.358748,Private room,20.000000,1,1,1,0
19959161,141495223,Annegret,Mitte,Moabit Ost,52.535736,13.357130,Private room,20.000000,7,3,1,0
19997373,121510735,Vitaliy,Mitte,Moabit West,52.529404,13.335228,Private room,20.000000,3,5,1,0
20019296,53239899,Nina,Mitte,Parkviertel,52.546677,13.348126,Private room,20.000000,4,2,1,0
20027259,31613861,David,Charlottenburg-Wilm.,Düsseldorfer Straße,52.497051,13.310820,Private room,20.000000,14,0,1,0
20087594,92839718,Maximilian,Charlottenburg-Wilm.,Mierendorffplatz,52.521526,13.302654,Private room,20.000000,20,1,1,0
20217897,77203278,Ayla,Neukölln,Neuköllner Mitte/Zentrum,52.467438,13.443108,Private room,20.000000,3,0,2,0
20305503,82060224,Marleen,Neukölln,Rixdorf,52.473381,13.454470,Entire home/apt,20.000000,4,5,1,0
20511388,63856085,Maja,Lichtenberg,Alt-Lichtenberg,52.515366,13.498124,Private room,20.000000,3,0,1,0
20521286,81947233,Nkatha,Mitte,Parkviertel,52.549763,13.350744,Private room,20.000000,2,0,1,321
20564984,43825083,Susanne,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.509827,13.473516,Private room,20.000000,4,1,1,0
20650727,137957352,Viola,Neukölln,Reuterstraße,52.485229,13.440450,Private room,20.000000,60,19,1,127
20673792,47107643,David,Treptow - Köpenick,Baumschulenweg,52.461369,13.482411,Private room,20.000000,2,41,1,138
20677922,63899190,Natalia,Neukölln,Schillerpromenade,52.469131,13.429731,Private room,20.000000,5,2,1,0
20765926,148759231,Domenico,Pankow,Prenzlauer Berg Nord,52.548073,13.432135,Private room,20.000000,5,2,1,0
20812639,17802224,Andy,Pankow,Prenzlauer Berg Nordwest,52.555565,13.405346,Private room,20.000000,1,3,1,0
20839690,133206170,Elnaz,Spandau,Haselhorst,52.541187,13.235829,Private room,20.000000,1,152,1,334
20907093,85248231,Lina,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.513321,13.448751,Private room,20.000000,2,7,1,0
20966672,100657983,Jan,Mitte,Wedding Zentrum,52.540405,13.357050,Private room,20.000000,2,2,1,0
20977052,150945043,Diego,Charlottenburg-Wilm.,Schloß Charlottenburg,52.513874,13.291824,Private room,20.000000,1,0,1,0
21149883,40355262,Giorgio,Mitte,Wedding Zentrum,52.550636,13.367156,Private room,20.000000,3,0,1,0
21179203,76700584,Jana,Lichtenberg,Fennpfuhl,52.529453,13.472799,Private room,20.000000,12,5,1,0
21223511,1571610,Sebastian,Mitte,Wedding Zentrum,52.550770,13.360628,Private room,20.000000,3,0,1,7
21276604,153916708,Florian,Tempelhof - Schöneberg,Schöneberg-Süd,52.481327,13.346745,Private room,20.000000,2,6,1,147
21442892,33046524,Miriam,Mitte,Wedding Zentrum,52.547920,13.373444,Private room,20.000000,4,11,1,0
21472618,155933640,Sunny,Reinickendorf,MV 1,52.602299,13.362709,Entire home/apt,20.000000,2,4,1,0
21582155,25946359,Yunosuke,Pankow,Prenzlauer Berg Ost,52.528961,13.447826,Entire home/apt,20.000000,20,0,1,0
21594883,3518069,Gregor,Neukölln,Neuköllner Mitte/Zentrum,52.473656,13.430108,Private room,20.000000,2,8,1,0
21602393,112882839,Eleonora,Steglitz - Zehlendorf,Teltower Damm,52.412659,13.267869,Private room,20.000000,1,9,1,347
21675904,24912062,Simon,Mitte,Moabit West,52.526585,13.331924,Private room,20.000000,5,0,1,0
21807955,158833488,Rodolfo,Neukölln,Rixdorf,52.484493,13.444629,Private room,20.000000,5,5,1,0
21843252,16375639,Eva- Maria,Neukölln,Rixdorf,52.475178,13.450795,Private room,20.000000,1,3,1,0
21863017,19374353,Caroline,Neukölln,Neuköllner Mitte/Zentrum,52.480766,13.432993,Private room,20.000000,5,1,1,0
21965372,160358928,Lukas,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.499985,13.408216,Private room,20.000000,2,4,1,0
22008008,29773670,Mohamed,Mitte,Brunnenstr. Süd,52.529549,13.390143,Private room,20.000000,2,0,1,0
22010504,159423958,Johanna,Pankow,Blankenfelde/Niederschönhausen,52.575985,13.397881,Private room,20.000000,2,20,1,4
22027679,5341934,Camila,Neukölln,Rixdorf,52.478733,13.449963,Private room,20.000000,6,0,2,0
22157003,161815197,Maxi,Neukölln,Neuköllner Mitte/Zentrum,52.470638,13.437454,Private room,20.000000,3,16,1,0
22206364,18816721,Laura,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.520393,13.445387,Private room,20.000000,1,10,1,12
22253476,162615470,Michaela,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.512173,13.466316,Entire home/apt,20.000000,2,2,1,0
22339633,53907347,Elisabeth,Pankow,Blankenfelde/Niederschönhausen,52.590881,13.411020,Private room,20.000000,3,13,1,67
22429326,96536816,Aquil,Marzahn - Hellersdorf,Hellersdorf-Nord,52.541523,13.597450,Shared room,20.000000,1,4,1,218
22501066,165078522,Alain,Lichtenberg,Friedrichsfelde Nord,52.510910,13.508318,Private room,20.000000,2,0,1,365
22550554,165680691,Bilal,Pankow,Weißensee Ost,52.564754,13.467456,Private room,20.000000,1,0,1,0
22594735,61781300,Anita,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.508850,13.465186,Private room,20.000000,2,0,1,0
22641943,37663921,Bettina,Steglitz - Zehlendorf,Ostpreußendamm,52.414726,13.334489,Private room,20.000000,2,23,1,157
22667681,121082897,Melanie,Charlottenburg-Wilm.,Neue Kantstraße,52.504784,13.301174,Private room,20.000000,12,0,1,0
22674546,61129099,Sara,Neukölln,Britz,52.447983,13.449404,Entire home/apt,20.000000,10,1,1,15
22688292,84874251,Richard,Neukölln,Reuterstraße,52.493019,13.422522,Private room,20.000000,4,0,2,0
22695286,43183469,Philipp,Neukölln,Reuterstraße,52.488716,13.427781,Private room,20.000000,2,2,1,0
22710813,167515393,Paul,Pankow,Blankenfelde/Niederschönhausen,52.587311,13.409353,Entire home/apt,20.000000,1,2,1,0
22725803,41906597,Greta,Pankow,Prenzlauer Berg Süd,52.534740,13.432194,Private room,20.000000,10,0,1,0
22758068,80850015,Ogan,Mitte,Wedding Zentrum,52.539745,13.348858,Private room,20.000000,7,1,1,0
22759141,168102966,Emma,Tempelhof - Schöneberg,Schöneberg-Nord,52.493519,13.363310,Private room,20.000000,1,1,1,0
22784431,142369976,Ricardo,Neukölln,Schillerpromenade,52.475853,13.423573,Private room,20.000000,5,0,1,0
22843345,98127078,Alex,Charlottenburg-Wilm.,Düsseldorfer Straße,52.497604,13.317148,Private room,20.000000,1,12,1,287
22884512,71794182,Lindita,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.499676,13.441403,Private room,20.000000,1,7,1,0
22917136,169671288,Tucké,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.501175,13.418843,Private room,20.000000,3,11,1,6
22920414,19392997,Katarina,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.512562,13.461083,Private room,20.000000,1,1,1,0
22993666,170533141,Maximilian,Reinickendorf,Ost 1,52.563881,13.364540,Private room,20.000000,1,2,1,0
23037869,82120381,Fanny,Mitte,Moabit Ost,52.535458,13.357471,Private room,20.000000,1,0,1,0
23057882,109093927,Amir,Tempelhof - Schöneberg,Schöneberg-Nord,52.502426,13.349894,Shared room,20.000000,1,5,1,65
23100542,5299654,Janina,Treptow - Köpenick,Oberschöneweide,52.460388,13.519347,Private room,20.000000,1,12,1,98
23112191,117106360,Asil,Lichtenberg,Frankfurter Allee Süd,52.512535,13.477825,Private room,20.000000,1,15,1,79
23136016,171811733,Lina,Neukölln,Neuköllner Mitte/Zentrum,52.465282,13.434513,Private room,20.000000,3,0,1,0
23218089,172690444,M,Tempelhof - Schöneberg,Schöneberg-Süd,52.485401,13.337922,Private room,20.000000,1,1,1,0
23272363,31337931,Lenard,Neukölln,Neuköllner Mitte/Zentrum,52.470932,13.441620,Private room,20.000000,2,1,1,0
23279451,58014003,Lara,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.502556,13.431768,Private room,20.000000,7,1,1,0
23280024,34996791,Max,Mitte,Wedding Zentrum,52.550190,13.354972,Private room,20.000000,5,11,2,0
23315112,110252698,Maria,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.501705,13.429948,Private room,20.000000,4,1,1,0
23317382,169842559,Chiara,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.496071,13.435246,Private room,20.000000,4,0,1,0
23373447,1844767,Chrissi,Neukölln,Rixdorf,52.481892,13.440626,Private room,20.000000,4,4,1,0
23473299,151287817,Felix,Lichtenberg,Neu Lichtenberg,52.495960,13.496965,Private room,20.000000,2,7,1,0
23477336,175245757,Sarah,Charlottenburg-Wilm.,Neue Kantstraße,52.510372,13.294914,Private room,20.000000,2,20,1,11
23536967,76615730,Manuel,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.514282,13.472604,Private room,20.000000,3,6,1,0
23546227,170995836,Alexa,Spandau,Heerstraße Nord,52.524544,13.155202,Private room,20.000000,2,39,1,15
23563578,70344018,Anna Marie,Mitte,Wedding Zentrum,52.549801,13.372037,Private room,20.000000,15,0,1,0
23572237,51563805,Georgia,Mitte,Moabit Ost,52.523079,13.349676,Private room,20.000000,3,13,1,8
23607029,176507138,Paul,Mitte,Moabit Ost,52.530991,13.348877,Private room,20.000000,3,2,1,0
23674540,15896185,Patricia Mariaa,Neukölln,Schillerpromenade,52.470280,13.429386,Private room,20.000000,3,1,2,0
23693706,92401730,Anže,Mitte,Wedding Zentrum,52.548584,13.359025,Private room,20.000000,2,7,1,0
23714655,66676261,Helene,Neukölln,Neuköllner Mitte/Zentrum,52.474224,13.428528,Private room,20.000000,2,4,1,0
23759210,89191950,Ali,Tempelhof - Schöneberg,Tempelhof,52.460106,13.385574,Private room,20.000000,5,1,2,0
23778937,70816287,Martha,Mitte,Moabit Ost,52.534344,13.358572,Private room,20.000000,7,1,1,0
23793795,6551394,Adi,Mitte,Brunnenstr. Süd,52.535721,13.377672,Private room,20.000000,1,7,1,0
23821976,89374600,Diana,Neukölln,Rixdorf,52.481361,13.444589,Private room,20.000000,5,1,1,0
23888008,38936151,Aleks,Mitte,Moabit West,52.521095,13.331138,Private room,20.000000,1,1,4,4
23932975,24532531,Lorena,Tempelhof - Schöneberg,Tempelhof,52.470505,13.384547,Private room,20.000000,2,2,1,0
23948803,151616653,Richard,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.488918,13.402529,Private room,20.000000,3,5,1,0
23994622,180523934,Konstantin,Charlottenburg-Wilm.,Neue Kantstraße,52.509304,13.301677,Private room,20.000000,1,1,2,35
24002486,28696138,Joe,Mitte,Alexanderplatz,52.525059,13.418138,Private room,20.000000,3,1,1,0
24118870,105479934,Alex,Mitte,Alexanderplatz,52.531132,13.371872,Private room,20.000000,1,24,4,0
24221391,9163019,Peter,Mitte,Parkviertel,52.549877,13.349929,Private room,20.000000,7,2,1,73
24243958,105479934,Alex,Mitte,Alexanderplatz,52.532364,13.371085,Private room,20.000000,1,24,4,0
24298770,11789937,Valérie,Neukölln,Rixdorf,52.480045,13.439027,Private room,20.000000,1,5,2,0
24345178,125676738,Gourav,Mitte,Wedding Zentrum,52.555004,13.376704,Private room,20.000000,14,0,1,0
24348019,1291987,Alan,Tempelhof - Schöneberg,Mariendorf,52.449947,13.382348,Private room,20.000000,2,21,1,50
24587040,185803969,Annabell,Steglitz - Zehlendorf,Drakestr.,52.448425,13.318036,Private room,20.000000,3,1,1,0
24590000,185813958,Miriam,Mitte,Osloer Straße,52.553513,13.387691,Private room,20.000000,14,0,1,0
24602591,11516981,Aitana,Pankow,Prenzlauer Berg Nordwest,52.542130,13.410013,Private room,20.000000,4,5,1,0
24842182,146783959,Sandra,Tempelhof - Schöneberg,Tempelhof,52.472260,13.384045,Private room,20.000000,1,4,2,29
24901898,160057066,Natalia,Mitte,Osloer Straße,52.563904,13.389706,Private room,20.000000,4,2,1,0
24987029,188898072,Elika,Steglitz - Zehlendorf,Drakestr.,52.445641,13.316733,Private room,20.000000,1,1,1,362
25047774,189356164,Rudolf,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.486279,13.393572,Private room,20.000000,1,2,1,0
25059107,30701537,Anna,Neukölln,Rixdorf,52.478962,13.441276,Private room,20.000000,6,2,2,22
25796159,2836163,Sinem,Pankow,Prenzlauer Berg Südwest,52.529755,13.414642,Private room,20.000000,4,1,1,0
26320905,21200126,Kyra,Reinickendorf,Ost 1,52.570107,13.362534,Private room,20.000000,1,35,1,97
26560553,144772804,Robert,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.521751,13.434145,Private room,20.000000,14,0,1,0
26698771,93036721,Elena,Charlottenburg-Wilm.,Charlottenburg Nord,52.534668,13.280826,Private room,20.000000,10,1,1,250
26738986,34745854,Nils,Neukölln,Reuterstraße,52.490013,13.424596,Private room,20.000000,4,2,1,25
26909903,10622226,Madeleine,Treptow - Köpenick,Rahnsdorf/Hessenwinkel,52.439587,13.703650,Private room,20.000000,3,1,1,0
26977665,141099987,Sylvia,Mitte,Parkviertel,52.548130,13.355009,Private room,20.000000,3,3,1,0
27104621,154966496,Emilie,Mitte,Osloer Straße,52.552261,13.386146,Private room,20.000000,3,1,1,0
27190544,204739806,Sebastian,Neukölln,Schillerpromenade,52.468754,13.427094,Private room,20.000000,1,4,1,8
27452284,206867333,Sarawut,Neukölln,Reuterstraße,52.483734,13.436350,Private room,20.000000,2,5,1,0
27456659,154382625,Jürgen,Marzahn - Hellersdorf,Mahlsdorf,52.524094,13.628963,Private room,20.000000,2,13,2,82
27602474,26066545,Yai,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.509518,13.470318,Private room,20.000000,3,2,1,0
27670500,208688451,Isabel,Neukölln,Reuterstraße,52.487152,13.428843,Shared room,20.000000,1,6,1,73
27776089,209723700,Jan Philip,Neukölln,Britz,52.439919,13.445034,Private room,20.000000,5,1,1,0
27892321,11057537,Clara,Tempelhof - Schöneberg,Schöneberg-Süd,52.482166,13.360703,Private room,20.000000,7,1,1,20
28176468,21129106,Philipp,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.510983,13.472836,Private room,20.000000,40,0,1,55
28225288,213197083,J. R. Thesis,Mitte,Brunnenstr. Nord,52.550026,13.379139,Private room,20.000000,1,5,1,4
28280391,147540927,Regine,Treptow - Köpenick,Johannisthal,52.446850,13.506404,Shared room,20.000000,2,1,1,116
28760337,169737525,Simin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.513680,13.454233,Private room,20.000000,1,1,1,4
28855772,47779600,Urs Und Ila,Mitte,Brunnenstr. Süd,52.529919,13.395514,Private room,20.000000,7,0,13,10
29001983,27998207,Mariane,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.518299,13.315552,Private room,20.000000,1,1,1,78
29002566,5941261,Daniele,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.500866,13.463121,Private room,20.000000,14,0,1,279
29004788,218606097,Nardos,Steglitz - Zehlendorf,Teltower Damm,52.412819,13.269681,Private room,20.000000,3,0,1,339
29117125,12732646,Sarah,Pankow,Prenzlauer Berg Nord,52.542076,13.437942,Private room,20.000000,1,6,1,60
29239653,148080434,Basti,Reinickendorf,Ost 2,52.573486,13.357681,Shared room,20.000000,1,1,1,178
29374046,186487369,Artpimp,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.490005,13.416485,Private room,20.000000,1,4,1,362
29476067,67537363,Jörg,Pankow,Prenzlauer Berg Südwest,52.532650,13.414888,Shared room,20.000000,1,0,6,313
29504473,159220829,Anke,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.494106,13.390201,Private room,20.000000,1,5,1,4
29704689,163421804,Jan,Lichtenberg,Fennpfuhl,52.526947,13.461909,Private room,20.000000,1,0,1,19
29749246,223775207,Nine-Christine,Lichtenberg,Neu Lichtenberg,52.505035,13.479309,Private room,20.000000,3,0,1,6
29790921,154527518,Nancy,Pankow,Prenzlauer Berg Nordwest,52.552593,13.405868,Private room,20.000000,1,0,1,37
1402056,7568471,Luise,Pankow,Prenzlauer Berg Nord,52.542217,13.435647,Private room,21.000000,2,12,1,316
2252438,11503633,Artem,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.512363,13.462433,Private room,21.000000,1,0,1,0
4357805,4839410,Kai,Tempelhof - Schöneberg,Tempelhof,52.478798,13.376088,Private room,21.000000,3,41,3,320
5516982,1827737,Oskar,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.497917,13.465772,Private room,21.000000,5,17,1,0
6111076,8250486,Singer Hostel Berlin,Mitte,Alexanderplatz,52.516895,13.425032,Shared room,21.000000,1,134,43,239
7210466,2660871,Tenis,Lichtenberg,Neu Lichtenberg,52.504688,13.478812,Private room,21.000000,2,0,1,0
7817018,41154127,Valeska,Tempelhof - Schöneberg,Schöneberg-Nord,52.494041,13.354949,Private room,21.000000,1,0,1,0
7999456,42227023,Shay,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.499493,13.463848,Private room,21.000000,1,0,1,0
8623680,45322442,Pablo,Neukölln,Rixdorf,52.480896,13.436735,Private room,21.000000,1,1,1,0
10115393,51910103,Rosa,Pankow,Prenzlauer Berg Ost,52.536488,13.436973,Private room,21.000000,3,6,1,0
10229759,23254014,Tiago,Mitte,Alexanderplatz,52.524822,13.408691,Private room,21.000000,9,17,1,11
10380465,16698845,Kristin,Neukölln,Reuterstraße,52.490158,13.434640,Private room,21.000000,3,1,1,0
11790321,62793204,Pauline,Neukölln,Neuköllner Mitte/Zentrum,52.476471,13.431922,Private room,21.000000,2,2,1,0
11955094,17540195,Wanda,Neukölln,Rixdorf,52.477566,13.443434,Private room,21.000000,2,1,1,0
12800674,21497772,Jurian,Charlottenburg-Wilm.,Schloß Charlottenburg,52.517799,13.287735,Private room,21.000000,3,2,1,0
12905856,70724549,Caroline,Mitte,Osloer Straße,52.558163,13.379885,Private room,21.000000,1,141,1,33
13424919,40923349,Christian,Steglitz - Zehlendorf,Schloßstr.,52.464397,13.310956,Private room,21.000000,7,6,5,1
14034025,84048083,Felicitas,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.525665,13.453031,Private room,21.000000,21,5,1,244
14115302,85059420,Charlotte Pina,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.491257,13.386148,Private room,21.000000,6,0,1,0
16393984,79323327,Elene,Mitte,Tiergarten Süd,52.504223,13.355821,Private room,21.000000,7,1,1,0
17028650,114234089,Houssam,Mitte,Moabit West,52.523384,13.332669,Private room,21.000000,1,147,1,300
17230578,105573256,Rochus,Reinickendorf,West 2,52.619881,13.227124,Private room,21.000000,2,68,3,109
17279533,36228447,Lilli,Neukölln,Reuterstraße,52.491386,13.430874,Private room,21.000000,4,0,1,0
17418993,105573256,Rochus,Reinickendorf,West 2,52.619961,13.227014,Private room,21.000000,2,77,3,134
17864169,6317821,Mandy,Mitte,Wedding Zentrum,52.552521,13.364725,Private room,21.000000,2,7,1,0
18520860,22786220,Leoni,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.521839,13.455457,Private room,21.000000,3,0,1,37
19657277,138380859,Jonathan,Tempelhof - Schöneberg,Schöneberg-Süd,52.480770,13.346731,Private room,21.000000,2,0,1,0
20018951,5310903,Rebecca,Neukölln,Rixdorf,52.469501,13.443202,Private room,21.000000,4,5,1,0
20184077,143700752,Duli,Lichtenberg,Frankfurter Allee Süd,52.510952,13.488486,Private room,21.000000,120,0,1,335
20201666,111974321,Theresa,Mitte,Moabit Ost,52.529594,13.348689,Private room,21.000000,3,1,1,0
20464367,57417634,Claudio,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.491333,13.386326,Private room,21.000000,1,1,1,0
